s t h tm
0 1 0 0.018345442779
0 2 0 0.028699077399
0 3 0 0.081456586096
0 4 0 0.008670638008
0 5 0 0.037329059064
0 6 0 0.024648625091
0 7 0 0.024873135660
0 8 0 0.061143649083
0 9 0 0.033638709586
0 10 0 0.071992202955
0 11 0 0.001402753516
0 12 0 0.020150183725
0 13 0 0.022772563204
0 14 0 0.007504761188
0 15 0 0.021466215000
0 16 0 0.055186814793
0 17 0 0.030287627809
0 18 0 0.006420462129
0 19 0 0.021250579643
0 20 0 0.001425125677
1 0 0 0.003556782068
1 2 0 0.002337492628
1 3 0 0.006634504896
1 4 0 0.000706209198
1 5 0 0.003040390434
1 6 0 0.002007589953
1 7 0 0.002025875969
1 8 0 0.004980049602
1 9 0 0.002739817541
1 10 0 0.005863646463
1 11 0 0.000114251966
1 12 0 0.001641199306
1 13 0 0.001854787799
1 14 0 0.000611250449
1 15 0 0.001748387888
1 16 0 0.004494875252
1 17 0 0.002466877445
1 18 0 0.000522936075
1 19 0 0.001730824743
1 20 0 0.000116074141
2 0 0 0.011524016085
2 1 0 0.004841245570
2 3 0 0.021495874552
2 4 0 0.002288126177
2 5 0 0.009850901066
2 6 0 0.006504615259
2 7 0 0.006563862168
2 8 0 0.016135419778
2 9 0 0.008877041330
2 10 0 0.018998284087
2 11 0 0.000370177723
2 12 0 0.005317505217
2 13 0 0.006009534469
2 14 0 0.001980458705
2 15 0 0.005664797493
2 16 0 0.014563449127
2 17 0 0.007992712180
2 18 0 0.001694319086
2 19 0 0.005607892695
2 20 0 0.000376081594
3 0 0 0.003401670478
3 1 0 0.001429043661
3 2 0 0.002235554362
3 4 0 0.000675411350
3 5 0 0.002907798730
3 6 0 0.001920038772
3 7 0 0.001937527334
3 8 0 0.004762869186
3 9 0 0.002620333849
3 10 0 0.005607932308
3 11 0 0.000109269427
3 12 0 0.001569626455
3 13 0 0.001773900335
3 14 0 0.000584593762
3 15 0 0.001672140533
3 16 0 0.004298853333
3 17 0 0.002359296695
3 18 0 0.000500130785
3 19 0 0.001655343318
3 20 0 0.000111012137
4 0 0 0.044968572480
4 1 0 0.018891322321
4 2 0 0.029553035487
4 3 0 0.083880375179
4 5 0 0.038439807381
4 6 0 0.025382059565
4 7 0 0.025613250580
4 8 0 0.062963014665
4 9 0 0.034639649363
4 10 0 0.074134373699
4 11 0 0.001444493280
4 12 0 0.020749764406
4 13 0 0.023450174343
4 14 0 0.007728069814
4 15 0 0.022104954972
4 16 0 0.056828931234
4 17 0 0.031188854158
4 18 0 0.006611506791
4 19 0 0.021882903257
4 20 0 0.001467531137
5 0 0 0.012508987274
5 1 0 0.005255032515
5 2 0 0.008220820107
5 3 0 0.023333152195
5 4 0 0.002483695008
5 6 0 0.007060572364
5 7 0 0.007124883177
5 8 0 0.017514533057
5 9 0 0.009635772478
5 10 0 0.020622089741
5 11 0 0.000401817248
5 12 0 0.005771998633
5 13 0 0.006523176438
5 14 0 0.002149730837
5 15 0 0.006148974388
5 16 0 0.015808204228
5 17 0 0.008675858677
5 18 0 0.001839134528
5 19 0 0.006087205870
5 20 0 0.000408225730
6 0 0 0.001018678188
6 1 0 0.000427947274
6 2 0 0.000669468275
6 3 0 0.001900151682
6 4 0 0.000202261452
6 5 0 0.000870781330
6 7 0 0.000580219879
6 8 0 0.001426308334
6 9 0 0.000784695918
6 10 0 0.001679374401
6 11 0 0.000032722271
6 12 0 0.000470046774
6 13 0 0.000531219467
6 14 0 0.000175064845
6 15 0 0.000500746060
6 16 0 0.001287352244
6 17 0 0.000706524661
6 18 0 0.000149771216
6 19 0 0.000495715897
6 20 0 0.000033244150
7 0 0 0.010108950192
7 1 0 0.004246775601
7 2 0 0.006643532300
7 3 0 0.018856336503
7 4 0 0.002007160818
7 5 0 0.008641281605
7 6 0 0.005705895512
7 8 0 0.014154106837
7 9 0 0.007787004807
7 10 0 0.016665432098
7 11 0 0.000324722574
7 12 0 0.004664554005
7 13 0 0.005271607066
7 14 0 0.001737272689
7 15 0 0.004969201300
7 16 0 0.012775162822
7 17 0 0.007011264886
7 18 0 0.001486268947
7 19 0 0.004919283999
7 20 0 0.000329901492
8 0 0 0.012264671717
8 1 0 0.005152395413
8 2 0 0.008060257609
8 3 0 0.022877427686
8 4 0 0.002435185459
8 5 0 0.010484024562
8 6 0 0.006922670899
8 7 0 0.006985725644
8 9 0 0.009447574259
8 10 0 0.020219315540
8 11 0 0.000393969274
8 12 0 0.005659264562
8 13 0 0.006395770961
8 14 0 0.002107744010
8 15 0 0.006028877527
8 16 0 0.015499450998
8 17 0 0.008506408729
8 18 0 0.001803214020
8 19 0 0.005968315423
8 20 0 0.000400252591
9 0 0 0.020340738534
9 1 0 0.008545155577
9 2 0 0.013367792984
9 3 0 0.037941804366
9 4 0 0.004038711500
9 5 0 0.017387567096
9 6 0 0.011481125786
9 7 0 0.011585700953
9 8 0 0.028480206241
9 10 0 0.033533372945
9 11 0 0.000653390990
9 12 0 0.009385788989
9 13 0 0.010607271670
9 14 0 0.003495655716
9 15 0 0.009998785476
9 16 0 0.025705562076
9 17 0 0.014107726632
9 18 0 0.002990598179
9 19 0 0.009898344310
9 20 0 0.000663811758
10 0 0 0.023165393691
10 1 0 0.009731794780
10 2 0 0.015224136860
10 3 0 0.043210664845
10 4 0 0.004599554817
10 5 0 0.019802124512
10 6 0 0.013075474050
10 7 0 0.013194571245
10 8 0 0.032435163988
10 9 0 0.017844487173
10 11 0 0.000744125367
10 12 0 0.010689164342
10 13 0 0.012080270527
10 14 0 0.003981086564
10 15 0 0.011387285747
10 16 0 0.029275213609
10 17 0 0.016066822794
10 18 0 0.003405893255
10 19 0 0.011272896628
10 20 0 0.000755993234
11 0 0 0.002547537866
11 1 0 0.001070222075
11 2 0 0.001674224304
11 3 0 0.004751950534
11 4 0 0.000505820890
11 5 0 0.002177673416
11 6 0 0.001437932189
11 7 0 0.001451029511
11 8 0 0.003566950321
11 9 0 0.001962388698
11 10 0 0.004199824761
11 12 0 0.001175505639
11 13 0 0.001328487960
11 14 0 0.000437806881
11 15 0 0.001252279241
11 16 0 0.003219445186
11 17 0 0.001766895914
11 18 0 0.000374551892
11 19 0 0.001239699675
11 20 0 0.000083137866
12 0 0 0.039382445421
12 1 0 0.016544587236
12 2 0 0.025881871336
12 3 0 0.073460510646
12 4 0 0.007819496572
12 5 0 0.033664702540
12 6 0 0.022229026193
12 7 0 0.022431497986
12 8 0 0.055141565584
12 9 0 0.030336611220
12 10 0 0.064925185858
12 11 0 0.001265054117
12 13 0 0.020537125380
12 14 0 0.006768066471
12 15 0 0.019359013078
12 16 0 0.049769475863
12 17 0 0.027314483847
12 18 0 0.005790206160
12 19 0 0.019164545274
12 20 0 0.001285230145
13 0 0 0.021151159924
13 1 0 0.008885614053
13 2 0 0.013900396329
13 3 0 0.039453492340
13 4 0 0.004199622973
13 5 0 0.018080327404
13 6 0 0.011938560009
13 7 0 0.012047301689
13 8 0 0.029614922579
13 9 0 0.016292906867
13 10 0 0.034869418963
13 11 0 0.000679423577
13 12 0 0.009759740217
13 14 0 0.003634930608
13 15 0 0.010397159882
13 16 0 0.026729730266
13 17 0 0.014669810620
13 18 0 0.003109750427
13 19 0 0.010292716910
13 20 0 0.000690259532
14 0 0 0.015186772968
14 1 0 0.006379971775
14 2 0 0.009980642385
14 3 0 0.028328055442
14 4 0 0.003015376976
14 5 0 0.012981880354
14 6 0 0.008572021633
14 7 0 0.008650099394
14 8 0 0.021263850650
14 9 0 0.011698492115
14 10 0 0.025036638711
14 11 0 0.000487833842
14 12 0 0.007007604285
14 13 0 0.007919585928
14 15 0 0.007465278841
14 16 0 0.019192249811
14 17 0 0.010533090581
14 18 0 0.002232836114
14 19 0 0.007390287602
14 20 0 0.000495614181
15 0 0 0.010422157186
15 1 0 0.004378354033
15 2 0 0.006849369775
15 3 0 0.019440564971
15 4 0 0.002069348958
15 5 0 0.008909015622
15 6 0 0.005882682058
15 7 0 0.005936264126
15 8 0 0.014592645476
15 9 0 0.008028270648
15 10 0 0.017181779474
15 11 0 0.000334783498
15 12 0 0.004809076524
15 13 0 0.005434937993
15 14 0 0.001791098847
15 16 0 0.013170977449
15 17 0 0.007228495871
15 18 0 0.001532318222
15 19 0 0.005071698852
15 20 0 0.000340122876
16 0 0 0.003889376398
16 1 0 0.001633929189
16 2 0 0.002556071326
16 3 0 0.007254896775
16 4 0 0.000772246748
16 5 0 0.003324697034
16 6 0 0.002195319486
16 7 0 0.002215315425
16 8 0 0.005445733535
16 9 0 0.002996017601
16 10 0 0.006411955449
16 11 0 0.000124935655
16 12 0 0.001794667687
16 13 0 0.002028228818
16 14 0 0.000668408417
16 15 0 0.001911879462
16 17 0 0.002697554904
16 18 0 0.000571835774
16 19 0 0.001892673989
16 20 0 0.000126928222
17 0 0 0.005613894150
17 1 0 0.002358400056
17 2 0 0.003689412492
17 3 0 0.010471658796
17 4 0 0.001114654654
17 5 0 0.004798840566
17 6 0 0.003168706229
17 7 0 0.003197568205
17 8 0 0.007860327340
17 9 0 0.004324427354
17 10 0 0.009254964165
17 11 0 0.000180331105
17 12 0 0.002590408692
17 13 0 0.002927528923
17 14 0 0.000964775254
17 15 0 0.002759591212
17 16 0 0.007094545969
17 18 0 0.000825383090
17 19 0 0.002731870189
17 20 0 0.000183207160
18 0 0 0.008098083718
18 1 0 0.003402009476
18 2 0 0.005322004731
18 3 0 0.015105445048
18 4 0 0.001607897559
18 5 0 0.006922362910
18 6 0 0.004570882106
18 7 0 0.004612515720
18 8 0 0.011338580163
18 9 0 0.006238018354
18 10 0 0.013350354069
18 11 0 0.000260128949
18 12 0 0.003736683644
18 13 0 0.004222982064
18 14 0 0.001391695419
18 15 0 0.003980730676
18 16 0 0.010233934887
18 17 0 0.005616588166
18 19 0 0.003940742896
18 20 0 0.000264277680
19 0 0 0.014339311463
19 1 0 0.006023952725
19 2 0 0.009423696532
19 3 0 0.026747276131
19 4 0 0.002847111083
19 5 0 0.012257457602
19 6 0 0.008093680489
19 7 0 0.008167401307
19 8 0 0.020077272374
19 9 0 0.011045685771
19 10 0 0.023639529030
19 11 0 0.000460611443
19 12 0 0.006616561705
19 13 0 0.007477652396
19 14 0 0.002464281029
19 15 0 0.007048696828
19 16 0 0.018121272260
19 17 0 0.009945316679
19 18 0 0.002108238040
19 20 0 0.000467957618
20 0 0 0.018205119700
20 1 0 0.007647980916
20 2 0 0.011964279026
20 3 0 0.033958210955
20 4 0 0.003614678305
20 5 0 0.015562008221
20 6 0 0.010275697162
20 7 0 0.010369292753
20 8 0 0.025490006808
20 9 0 0.014023548630
20 10 0 0.030012630436
20 11 0 0.000584790035
20 12 0 0.008400354379
20 13 0 0.009493590910
20 14 0 0.003128639142
20 15 0 0.008948991018
20 16 0 0.023006678631
20 17 0 0.012626525414
20 18 0 0.002676608705
20 19 0 0.008859095391
